,flat_price,Комнат,Площадь,Жилая,Кухня,Этаж,Ремонт,Тип сделки,Лет в собственности,Год постройки,Материал стен,Серия дома,Количество этажей,Лифт,Количество квартир,latitude,longitude,Вид из окон,Тип перекрытий,Горячее водоснабжение,Количество собственников,Мусоропровод,Несовершеннолетние собственники,Прописанные несовершеннолетние,Количество балконов,Тип фундамента,Балкон,Количество лифтов,Грузовой лифт,Высота потолков,price_stats,Детская площадка,Перепланировка,Газ,Спортивная площадка,Год ввода в эксплуатацию,Количество подъездов,Наименьшее количество этажей,Предоплата,Залог,Класс энергоэффективности,Прописано,Коммунальные платежи,Холодное водоснабжение,Комнат в квартире,Площадь комнаты,Теплоснабжение,Санузел,Энергоснабжение
111,11 500 000,1,45,20,"12,3",1,Косметический,Альтернатива,Больше пяти,2008,Монолитный,01-пз индивидуальный проект,18,есть,,55.814952,37.795026,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,39 900 000,3,77,50,"8,6",4,Дизайнерский,Свободная продажа,Меньше трех,1956,Кирпичный,01-пз индивидуальный проект,9,есть,,55.690755,37.532511,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,13 400 000,3,"68,8",,"7,5",2,,,,1930,Кирпичный,,5,,,55.704473,37.653873,,Железобетонный,Центральное,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
114,20 500 000,3,"87,1","51,9","10,3",4,Евро,Альтернатива,Больше пяти,2007,Железобетон,КОПЭ,22,есть,,"55.53454,","7.50301},",,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,10 700 000,2,38,27,6,12,,Альтернатива,,1969,Блочный,ii-18,12,есть,,55.682717,37.728002,,Железобетонный,,,,,,,,нет,2,,,,,,,,,,,,,,,,,,,,,
116,15 500 000,2,48,31,"6,9",1,Косметический,Свободная продажа,,1964,Кирпичный,"14/14, индивидуальный",8,есть,,55.684868,37.548833,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,8 700 000,1,32,14,10,11,Евро,Свободная продажа,Больше пяти,2012,Монолитный,01-пз индивидуальный проект,25,есть,369,55.571902,37.485322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,23 000 000,3,"77,7","44,5",15,20,,Свободная продажа,,2012,Иные,II-01,24,есть,,55.772416,"37.4743},",,Иное,,,есть,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
119,7 500 000,1,32,,7,11,,,,2022,Монолитный,,12,есть,,55.475169,37.525208,,Железобетонный,Центральное,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
120,8 400 000,1,"35,9",,9,15,,,,2020,Монолитный,,17,есть,,55.508774,37.342445,,Железобетонный,Центральное,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
121,10 250 000,1,"32,5","17,2","7,9",6,Косметический,Свободная продажа,Больше пяти,1972,Железобетон,II-57,12,есть,,55.818994,37.621004,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,65 000 000,2,76,,,1,Евро,Альтернатива,Больше пяти,1985,Кирпичный,01-пз индивидуальный проект,9,есть,63,55.745387,37.587317,,,,1,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,
123,21 950 000,2,"58,1",32,"10,1",6,косметический,Альтернатива,,2023,Монолитный,,14,,,55.663974,37.572306,во,Железобетонный,Центральное,,есть,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,29 700 000,3,90,50,22,3,Дизайнерский,Свободная продажа,Больше пяти,1958,Кирпичный,01-пз индивидуальный проект,5,,,55.795504,37.609173,,Железобетонный,,,,,,,Бетонные столбы,,,,,,,,,,,,,,,,,,,,,,,
125,9 500 000,1,"39,2","20,8",6,1,,Свободная продажа,,1978,Железобетон,П-46,12,есть,,55.624876,37.75152},,Железобетонный,,,,нет,нет,,,,,,,,,,,,,,,,,,,,,,,,,
126,25 200 000,2,"77,3","48,7","9,2",8,косметический,Свободная продажа,,2021,Монолитный,,28,есть,,55.756964,37.513332,во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,36 000 000,3,107,47,16,2,Отсутствует,Свободная продажа,,2022,Монолитный,,26,есть,,"55.69731,",7.473797},во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,26 450 000,1,"49,4","29,3","9,1",3,Дизайнерский,Свободная продажа,,2023,Монолитный,,30,,,55.768188,37.502893,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,11 300 000,1,"38,8",19,10,17,Косметический,Свободная продажа,Больше пяти,2000,Панельный,П-44Т,17,есть,,55.604229,37.706227,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,9 400 000,1,"32,7","19,1",7,9,Требует ремонта,Свободная продажа,,1979,Монолитный,II-49,9,есть,,55.606909,37.554133,на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,99 000 000,3,90,,15,5,Отсутствует,,,2022,Монолитный,,14,есть,,55.725534,37.570501,во,Железобетонный,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
132,16 000 000,2,"52,2",,"8,6",9,Евро,Свободная продажа,Больше пяти,1983,Монолитный,П-47,12,есть,,55.585041,37.69039},,Железобетонный,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,362 500 000,10,353,200,50,82,,Свободная продажа,,2017,Монолитный,,97,,,55.749511,37.537083,,Железобетонный,Центральное,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
134,17 750 000,3,"76,5","42,8",9,11,Требует ремонта,Свободная продажа,,2010,Монолитный,И-155,25,есть,,55.874016,37.589015,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Не смог найти стоимость квартиры,,,,,,,,,,,,,,,,,,
136,7 770 000,1,"36,4",18,10,11,Евро,Свободная продажа,,1992,Монолитный,,16,есть,135,55.490366,37.300862,,Железобетонный,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,15 000 000,1,"33,7",28,"5,7",6,евроремонт,Свободная продажа,,2022,Монолитный,,7,есть,,55.820966,37.521102,,Железобетонный,Центральное,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
138,9 800 000,1,38,20,9,6,Косметический,Альтернатива,Больше пяти,1969,Кирпичный,И-209а,14,есть,,55.998841,37.237181,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,28 200 000,2,56,23,20,16,,Свободная продажа,,2022,Монолитный,,20,,183,55.749152,37.518695,,Железобетонный,,,,нет,нет,,,,,,,,,,,,,,,,,,,,,,,,,
140,16 000 000,1,39,19,8,7,Косметический,Свободная продажа,Больше пяти,1979,Блочный,П-44,16,есть,,55.774517,37.543434,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,10 990 000,2,52,25,11,11,Отсутствует,Свободная продажа,,2022,Монолитный,,17,есть,,55.508738,37.34046},на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,19 000 000,1,38,"13,9","12,1",31,Требует ремонта,Свободная продажа,,2022,Смешанные,1-511,5,,,55.773662,37.474336,на,Железобетонный,Закрытая с приготовлением горячей воды на ЦТП,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,10 000 000,1,"34,9",21,6,4,Косметический,Альтернатива,Больше пяти,1979,Железобетон,1-515-9,9,есть,,55.855997,37.619216,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,19 000 000,1,43,"14,5","15,4",18,Отсутствует,Свободная продажа,,1961,Панельный,К-7,5,,,55.773348,37.474677,во,Железобетонный,,,,,,,Иной,,,,,,,,,,,,,,,,,,,,,,,
145,22 000 000,3,"73,8",,15,20,,,,2022,Панельный,,33,,,"55.72857,",7.711168},,Железобетонный,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
146,31 500 000,1,"50,6","27,7",10,13,Дизайнерский,Свободная продажа,,2018,Монолитный,,24,есть,,55.762753,37.50911},во,Железобетонный,Центральное,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,69 000 000,4,128,"57,1","22,9",12,Евро,Свободная продажа,Больше пяти,2016,Монолитный,01-пз индивидуальный проект,16,есть,,55.710961,37.609227,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,21 000 000,2,"58,6","35,7","7,2",4,Требует ремонта,Свободная продажа,,1960,Кирпичный,01-пз индивидуальный проект,5,,,55.715048,37.617312,на,Железобетонный,,,,,,,Иной,,,,,,,,,,,,,,,,,,,,,,,
149,12 000 000,2,"51,5",,"13,7",6,,,,1966,Панельный,,14,,,55.516471,37.338645,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
150,79 000 000,5,217,,,29,,,,2011,Монолитный,01-пз индивидуальный проект,31,есть,,55.659571,37.560071,,Иное,,,есть,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Не смог найти стоимость квартиры,,,,,,,,,,,,,,,,,,
152,9 500 000,1,"37,9",,9,6,,Свободная продажа,,2009,Железобетон,П-46М,15,есть,,55.543526,37.563548,,Железобетонный,,,,,,,,нет,2,есть,,,,,,,,,,,,,,,,,,,,
153,26 900 000,3,"66,7",41,5,5,косметический,Свободная продажа,,1978,Кирпичный,01-пз индивидуальный проект,14,есть,,55.672788,37.536014,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,16 900 000,2,"50,2","21,8","17,5",25,косметический,Свободная продажа,,,,,,,,55.715195,37.757736,во,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,44 800 000,3,93,55,13,8,Дизайнерский,Свободная продажа,Больше пяти,2011,Монолитный,01-пз индивидуальный проект,11,есть,182,55.798465,37.494701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,32 500 000,3,73,38,18,12,Евро,Свободная продажа,,2014,Кирпичный,II-14,12,есть,,55.704981,37.501618,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,11 350 000,,"33,9","14,7",8,12,евроремонт,Свободная продажа,,2017,Смешанные,01-пз индивидуальный проект,25,есть,,55.590384,37.601672,во,Железобетонный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
158,8 750 000,1,39,"20,5",9,3,Требует ремонта,Альтернатива,,1985,Блочный,П-46,14,есть,,"55.77,""lo","30509},""l",во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,59 500 000,4,102,58,12,9,Отсутствует,Свободная продажа,,2021,Монолитный,,25,,,55.714506,37.474695,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,19 300 000,2,"57,3","33,1","10,8",9,,Альтернатива,,2021,Монолитный,,25,,,55.699994,37.466494,,Железобетонный,Центральное,,есть,,,,,нет,,нет,,,,,,,,,,,,,,,,,,,,
161,12 700 000,1,30,"17,2","7,2",2,,Свободная продажа,Меньше трех,1958,Кирпичный,II-01,7,есть,,55.787001,37.56079},,Железобетонный,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,9 000 000,2,"37,5",,6,1,косметический,Свободная продажа,,1972,Кирпичный,II-29,9,есть,,"55.81827,",7.698771},во,Железобетонный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
163,9 500 000,1,39,"19,4","8,5",9,Косметический,Свободная продажа,Больше пяти,1993,Панельный,П-44,10,есть,,55.695925,37.853748,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,97 850 000,3,"110,4",,,3,,Свободная продажа,,2013,Монолитный,01-пз индивидуальный проект,13,есть,,55.774867,37.601609,,Железобетонный,,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
165,10 250 000,1,35,14,17,14,,Свободная продажа,,2020,Монолитный,,23,есть,,55.634237,37.332169,во,Железобетонный,Центральное,,,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
166,10 500 000,1,39,19,9,3,Евро,Свободная продажа,,1991,Железобетон,П-46,14,есть,,55.638409,37.342742,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,16 199 000,1,39,,10,17,,,,1992,Панельный,П-44,17,есть,,55.773945,37.540542,,Железобетонный,,,есть,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
168,18 300 000,2,74,"45,5",12,14,Евро,Свободная продажа,Меньше трех,2022,Монолитный,,24,,,55.729346,37.71689},,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,14 500 000,2,50,,,2,,Альтернатива,,1998,Монолитный,П-44,17,есть,165,55.854163,"37.5001},",,,,,,,,,,нет,2,есть,,,,,нет,,,,,,,,,,,,,,,
170,18 000 000,5,"120,4","86,6","9,4",10,косметический,Свободная продажа,,2003,Панельный,121,10,есть,,55.509375,37.569674,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,26 900 000,2,56,35,10,6,Дизайнерский,Свободная продажа,,,,,8,,,55.719825,37.571174,на,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,25 500 000,2,94,"32,9","32,9",5,Евро,Альтернатива,,2005,Монолитный,"14/14, индивидуальный",9,есть,,55.885363,37.389221,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,18 300 000,1,"45,6","12,6","22,6",12,Дизайнерский,Альтернатива,От трех до пяти,2021,Монолитный,,14,есть,222,55.802057,37.597881,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,12 222 000,1,"37,6",,18,21,,,,2023,Монолитно-кирпичный,,23,,440,55.645685,37.390604,,Железобетонный,Центральное,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
175,32 000 000,2,95,25,44,3,Евро,Альтернатива,Больше пяти,2009,Монолитный,"14/14, индивидуальный",39,есть,,55.637393,37.600388,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,44 900 000,3,126,65,30,12,Евро,Свободная продажа,,2008,Монолитный,"14/14, индивидуальный",34,есть,,55.806687,37.542949,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,28 100 000,3,83,40,21,12,,Свободная продажа,,2022,Монолитный,,15,есть,223,55.724809,37.750828,,Железобетонный,,,,нет,нет,,,,,,,,,,,,,,,,,,,,,,,,,
178,9 500 000,1,"39,7",19,9,8,косметический,Свободная продажа,,2009,Смешанные,C-222,13,есть,,55.614526,37.25494},,Железобетонный,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
179,31 000 000,2,"56,4","40,4",10,28,Отсутствует,Свободная продажа,,2023,Монолитный,,46,есть,,55.718258,37.636006,во,,,,,,,,,,,,,,есть,,,есть,,,,,,,,,,,,,,
180,12 400 000,1,32,18,6,6,Требует ремонта,Свободная продажа,,1967,Блочный,,9,есть,,55.759122,37.518641,во,Железобетонный,,,,,,,Ленточный,,,,,,,,,,,,,,,,,,,,,,,
181,48 182 045,3,"100,7","50,2","18,3",3,Без ремонта,Свободная продажа,,2019,Монолитный,"14/14, индивидуальный",21,есть,,55.807344,37.647199,,Железобетонный,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,
182,560 000 000,4,280,196,40,5,Дизайнерский,,,2003,Кирпичный,01-пз индивидуальный проект,6,есть,,55.738622,37.602813,во,Железобетонный,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
183,20 500 000,2,"56,8",31,"12,2",18,Без ремонта,Свободная продажа,,2022,Монолитный,,29,есть,,"55.69835,",7.467697},,Железобетонный,,,,нет,,,,,,,,,,,,,,,,,,,,,,,,,,
184,13 700 000,2,"37,7","22,7","7,9",2,Косметический,Свободная продажа,,1963,Блочный,01-пз индивидуальный проект,9,есть,,"55.7116,""",".640327},",на,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,14 800 000,3,56,"41,1",5,3,Косметический,Альтернатива,Больше пяти,1964,Кирпичный,1-515-5,5,,63,55.682148,37.754898,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,10 090 000,1,"39,6","14,6","10,7",10,Хороший,Свободная продажа,,2016,Панельный,КОПЭ,25,есть,,55.599819,37.356351,,Железобетонный,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
187,10 500 000,1,"30,5","18,5","6,5",4,косметический,Свободная продажа,,1966,Кирпичный,1-511,5,,,55.799138,37.50867},во,Железобетонный,,,,,,,Иной,,,,,,,,,,,,,,,,,,,,,,,
188,9 900 000,1,"29,3",20,5,20,,Свободная продажа,,2022,Монолитный,,23,есть,,55.726857,37.749724,,Железобетонный,,,,нет,нет,,,,,,,,,,,,,,,,,,,,,,,,,
189,16 900 000,3,76,45,"10,1",8,Без ремонта,Свободная продажа,От трех до пяти,1984,Железобетон,П-3,17,есть,,55.620204,37.751484,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,10 000 000,1,"35,7","14,3","9,2",2,Евро,Свободная продажа,Больше пяти,2006,Панельный,П-3М,17,есть,320,55.646878,37.341179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,18 200 000,3,"55,3",,,4,Косметический,Свободная продажа,Больше пяти,1963,Кирпичный,,8,есть,,55.743963,37.495752,,Железобетонный,,1,,нет,,,Иной,,,,,,,,,,,,,,,,,,,,,,,
192,11 300 000,2,"44,1","27,7",6,8,Косметический,Альтернатива,Больше пяти,1972,Железобетон,II-49,9,есть,,55.867268,37.696867,,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,92 500 000,4,"152,5",,,40,Требует ремонта,Свободная продажа,,2006,Монолитный,"14/14, индивидуальный",17,есть,,55.724697,37.528118,,Железобетонный,,,есть,,,,,нет,,,,,,,,,,,,,,,,,,,,,,
194,38 900 000,2,50,,,12,,Свободная продажа,,2020,Монолитный,"14/14, индивидуальный",21,есть,48,55.762708,37.542698,,,,,,,,,,нет,,нет,,,,,нет,,,,,,,,,,,,,,,
195,65 602 332,4,"194,3",,"16,1",10,,Свободная продажа,,2011,Монолитный,,7,,,"55.79812,","7.49563},",,Железобетонный,Центральное,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,
196,65 000 000,4,120,95,12,1,Дизайнерский,Свободная продажа,,1956,Кирпичный,01-пз индивидуальный проект,16,есть,,55.718659,37.576807,во,Железобетонный,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,7 550 000,2,60,,14,5,,Свободная продажа,,,,,17,,,55.979868,37.14761},,,,,,нет,нет,,,,,,,,,нет,,,,,,,,,,,,,,,,
198,111 132 502,6,279,,15,17,,Свободная продажа,,2011,Монолитный,,18,есть,,"55.79749,","7.49511},",,Железобетонный,,,есть,,,,Иной,нет,1,,,,,,,,,,,,,,,,,,,,,
